id,level0_status,original_grade,coherence,factuality,heuristic_valid,confidence_score,risk_level,processing_time_ms,num_issues,priority_score,word_count,total_entities,suspicious_entities,fact_check_candidates_count,needs_fact_check,detected_issues
143_confidence_weighted,rejected,B+,0.6750781563126252,0.9187763333320618,False,0.195,high,219.47073936462402,10,0.8049999999999999,706,32,0,2,0.0,Anomalie statistique: Résumé très long: 706 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'les s' répétée 10 fois; Répétition problématique: Expression 's suivent' répétée 10 fois
146_confidence_weighted,rejected,B+,0.6828126520681266,0.9061836004257202,False,0.07999999999999989,high,198.0128288269043,12,0.9200000000000002,623,38,0,1,0.0,Anomalie statistique: Résumé très long: 623 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'il y' répétée 10 fois
149_confidence_weighted,rejected,B+,0.6799269406392694,0.9444890022277832,False,0.0949999999999999,high,231.45222663879395,11,0.9050000000000001,636,86,0,5,0.0,Anomalie statistique: Résumé très long: 636 mots; Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'le conseil' répétée 18 fois
152_confidence_weighted,rejected,B+,0.6714948805460751,0.94050133228302,False,0.2949999999999999,high,110.27693748474121,10,0.7050000000000001,385,43,0,1,0.0,Anomalie statistique: Diversité lexicale faible: 0.10; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même; Répétition problématique: Expression 'un virus' répétée 9 fois; Répétition problématique: Expression 'virus espion' répétée 9 fois
155_confidence_weighted,rejected,B+,0.6796281179138322,0.901619017124176,False,0.054999999999999896,high,173.48551750183105,12,0.9450000000000001,613,57,0,2,0.0,Anomalie statistique: Résumé très long: 613 mots; Anomalie statistique: Ratio ponctuation élevé: 0.15; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
158_confidence_weighted,rejected,B+,0.6830089285714286,0.9378137588500975,False,0.0949999999999999,high,195.8601474761963,11,0.9050000000000001,612,41,0,0,0.0,Anomalie statistique: Résumé très long: 612 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'je ne' répétée 10 fois
161_confidence_weighted,rejected,B,0.5206489675516225,0.8691822290420532,False,0.0,high,135.49232482910156,15,1.0,480,44,0,3,0.0,Anomalie statistique: Résumé potentiellement trop long: 480 mots; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Phrases très longues: 36.9 mots/phrase; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 9 phrases commencent de même
164_confidence_weighted,rejected,B+,0.6772875536480687,0.9130744338035583,False,0.03499999999999989,high,193.28904151916504,13,0.9650000000000001,669,41,0,0,0.0,Anomalie statistique: Résumé très long: 669 mots; Anomalie statistique: Ratio ponctuation élevé: 0.21; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
166_confidence_weighted,rejected,B+,0.6875702479338843,0.860622227191925,False,0.0949999999999999,high,63.61055374145508,12,0.9050000000000001,189,23,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.35; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'françois bayrou' répétée 5 fois; Répétition problématique: Expression 'bayrou s'est' répétée 5 fois
167_confidence_weighted,rejected,B+,0.6803775100401606,0.965276062488556,False,0.07999999999999989,high,212.68773078918457,12,0.9200000000000002,688,30,0,1,0.0,Anomalie statistique: Résumé très long: 688 mots; Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'par ia' répétée 9 fois
168_confidence_weighted,rejected,B+,0.6464282115869018,0.666128396987915,False,0.0,high,209.9471092224121,12,1.0,611,56,0,4,0.3,Anomalie statistique: Résumé très long: 611 mots; Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'depuis quatorze' répétée 9 fois
169_confidence_weighted,rejected,B+,0.6773477088948787,0.8700628876686096,False,0.0,high,176.51772499084473,13,1.0,541,22,0,0,0.0,Anomalie statistique: Résumé très long: 541 mots; Anomalie statistique: Ratio ponctuation élevé: 0.26; Anomalie statistique: Diversité lexicale faible: 0.11; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même
171_confidence_weighted,rejected,B+,0.6502446043165468,0.7194734811782837,False,0.07499999999999991,high,69.64683532714844,12,0.925,225,24,0,3,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.20; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 5 phrases commencent de même; Répétition problématique: Expression 'du festival' répétée 8 fois
172_confidence_weighted,rejected,B+,0.6742194616977225,0.9025899767875672,False,0.1249999999999999,high,202.58021354675293,10,0.8750000000000001,662,23,0,0,0.0,Anomalie statistique: Résumé très long: 662 mots; Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.11; Répétition problématique: Expression 'les chercheurs' répétée 10 fois; Répétition problématique: Expression 'chercheurs italiens' répétée 9 fois
173_confidence_weighted,rejected,B+,0.6782764227642276,0.9351680874824524,False,0.0949999999999999,high,198.01020622253418,11,0.9050000000000001,646,33,0,2,0.0,Anomalie statistique: Résumé très long: 646 mots; Anomalie statistique: Ratio ponctuation élevé: 0.17; Anomalie statistique: Diversité lexicale faible: 0.12; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'et d'astuces' répétée 5 fois
180_confidence_weighted,rejected,B+,0.688,0.9614909887313844,False,0.23499999999999982,high,64.0256404876709,10,0.7650000000000001,183,9,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.28; Anomalie statistique: Diversité lexicale faible: 0.14; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Répétition problématique: Expression 'l 98-59.' répétée 9 fois; Répétition problématique: Expression 'une cinquième' répétée 5 fois
181_confidence_weighted,rejected,B+,0.6774761904761906,0.9388612508773804,False,0.1249999999999999,high,198.74882698059082,10,0.8750000000000001,622,48,0,3,0.0,Anomalie statistique: Résumé très long: 622 mots; Anomalie statistique: Ratio ponctuation élevé: 0.23; Anomalie statistique: Diversité lexicale faible: 0.11; Répétition problématique: Expression 'la vulnérabilité' répétée 10 fois; Répétition problématique: Expression 'vulnérabilité du' répétée 10 fois
182_confidence_weighted,rejected,B+,0.649061224489796,0.847941517829895,False,0.07499999999999991,high,85.4959487915039,12,0.925,303,26,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.19; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 10 phrases commencent de même; Répétition problématique: Expression 'le parquet' répétée 5 fois
183_confidence_weighted,rejected,D,0.3016747270187687,0.8915548324584961,False,0.0,high,282.1919918060303,12,1.0,850,75,0,0,0.4,Anomalie statistique: Résumé très long: 850 mots; Anomalie statistique: Diversité lexicale faible: 0.13; Complexité suspecte: Phrases très longues: 34.0 mots/phrase; Répétition problématique: Expression 'partager vous' répétée 5 fois; Répétition problématique: Expression 'vous souhaitez' répétée 5 fois
184_confidence_weighted,rejected,B+,0.6534874371859297,0.7873648405075073,False,0.05499999999999991,high,81.48574829101562,13,0.9450000000000001,259,19,0,0,0.0,Anomalie statistique: Ratio ponctuation élevé: 0.18; Anomalie statistique: Diversité lexicale faible: 0.17; Complexité suspecte: Absence de connecteurs logiques dans un texte long; Complexité suspecte: Structure répétitive: 5 phrases commencent de même; Répétition problématique: Expression 'bachar al-assad' répétée 8 fois
